"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADNP",2155.45397983195,-0.314300667126653,0.102184976629098,-3.07580113530263,0.00209937814163445,0.00620282523319724
"PACC1",207.329831007141,-0.314525304276334,0.180748662913419,-1.7401252059441,0.0818370351725071,0.14156866429267
"EP400P1",91.9368656486221,-0.314617369750181,0.192649534427329,-1.63310734534301,0.102446422017588,0.17045498995913
"NUP88",841.811743351106,-0.31467895387629,0.192920549656469,-1.63113237255769,0.102862391209005,0.171039001257297
"DBIL5P",4.92297360461915,-0.314679451898587,0.373085030477922,-0.843452366597188,0.398975495182187,0.507719906142796
"MACROD1",28.3805421470004,-0.314836358568305,0.222325666143657,-1.4161044202826,0.156744934110347,0.242105068208927
"COPZ2",13.4391284580562,-0.31535773153537,0.274718405131405,-1.14793084716885,0.250997112645046,0.353761221685262
"ZRANB2",1190.01464387032,-0.315361986813488,0.144673903233104,-2.17981252849289,0.0292713608712291,0.0596449646523544
"LINC02226",0.84612363190186,-0.315398021123008,0.7485149647447,-0.421365017372207,0.673488560009545,0.75584524439405
"DTYMK",186.702756370066,-0.315409359696781,0.175422711699621,-1.79799614679803,0.0721776183888064,0.127644325772695
"LOC107984703",93.8998081546859,-0.315558572284071,0.313717503100315,-1.00586855743005,0.314478803092274,0.421258581654236
"TMPRSS11D",0.613678290813671,-0.315690958457391,1.16713776595432,-0.270483029224286,0.786788671235594,0.846110938219859
"HSPA12A",1.36192522162884,-0.315709291509752,0.701021742123368,-0.450355919851331,0.652453823726429,0.738259645243226
"PDE3B",2213.68463891869,-0.315760968614384,0.176626801588462,-1.78772964111134,0.0738196371144934,0.130058669231169
"DDB1",3033.47830405666,-0.316170097793683,0.119657507458889,-2.64229219301021,0.00823469805375001,0.0201387867598629
"ANKFY1",2034.1917068546,-0.316295272451448,0.153859851722424,-2.05573623600048,0.0398079471424059,0.0772655207809881
"MIR4257",4.23771425775179,-0.31630889146483,0.776419607726848,-0.407394259903996,0.683718442177742,0.763704827385918
"HDAC10",1803.76427520604,-0.316309523084402,0.125237767327715,-2.52567200640603,0.0115477236681456,0.0269544830659345
"BMP1",97.4211107785207,-0.316319210243155,0.222902236356979,-1.4190939284098,0.155871633829813,0.241084797599159
"UTP23",326.850647394761,-0.316358212980442,0.155363792071234,-2.03624157702968,0.0417261031727989,0.0801967127128403
"TSPAN15",27.5158014206651,-0.316623753117341,0.321978308199177,-0.983369826645206,0.32542545502784,0.433270852557627
"LINC02683",0.16878209803363,-0.316729843837458,3.36930492012632,-0.0940045057796617,0.925105577494206,NA
"EZHIP",2.85702826107827,-0.316867092310739,0.525153544391292,-0.603379898498107,0.546255991566995,0.646063078434835
"KIAA1217",2.03576947675764,-0.317007828792001,0.69796076049909,-0.454191477133068,0.649691016843507,0.736257882726826
"VARS2",24.1157849722212,-0.317276386344313,0.594329477874626,-0.533839222444293,0.593452774659486,0.688400930393228
"SPATA7",26.9722603135248,-0.317332138287957,0.191612036620275,-1.65611797612081,0.0976979296515977,0.164185022839429
"DCT",6.54399252783907,-0.317393968466152,0.387924946551731,-0.818183958746325,0.413252153398627,0.522076659544119
"WDR82",5508.00376099894,-0.317571234337588,0.106406413132913,-2.9845121641391,0.00284030907858818,0.00803461293537779
"ALDH3A2",546.329590835506,-0.317579619875035,0.161831359642927,-1.96241087373769,0.0497146678121787,0.0930622253166661
"LDB1",3995.47332748594,-0.317707896837484,0.0711360406241971,-4.46620157728338,7.96205940249197e-06,4.95266081997612e-05
"LINC00957",66.8399858264516,-0.317748827996588,0.285368083383283,-1.11347009879102,0.265506583418779,0.36972089222057
"PRDX2",766.527201390154,-0.317750389950981,0.152538445233156,-2.08308396919412,0.0372435703378427,0.0731057814334829
"POLR2D",594.088531562275,-0.317861020587569,0.12946324939857,-2.45522201909973,0.014079760020359,0.0319134600579122
"PLEKHG3",4415.28989613618,-0.317895129365341,0.219015629675879,-1.4514723439409,0.146648377829137,0.229144313530098
"GLCCI1",777.526883665348,-0.317904018612194,0.189795849025929,-1.67497877452928,0.0939383962431704,0.158920634515538
"UTP18",547.933320953975,-0.318128057500949,0.121853852481397,-2.61073450713852,0.00903480039316629,0.0218431720348839
"TBC1D24",227.967694861593,-0.318291655304353,0.288372200845093,-1.10375290812214,0.269700337800008,0.374154350236162
"MIR613",0.220761224887193,-0.318295293404507,1.88337187643604,-0.169002891774526,0.865794366812701,NA
"ZNF609",1622.85997758713,-0.318451511480088,0.144946710924145,-2.19702475102553,0.0280186785705317,0.0574265160105036
"MRPL2",172.927756723927,-0.318600932224533,0.138700730080826,-2.29703860995449,0.0216165672851688,0.0460615521864568
"UQCC3",149.386678200027,-0.318750797509716,0.152458523515778,-2.09073779647832,0.0365515748599272,0.0719380402637554
"GCFC2",238.752292889696,-0.318795239932941,0.208593317474068,-1.52830993721826,0.126435603826484,0.202599856272948
"WDR91",637.836551603177,-0.31879650443946,0.13827603249202,-2.30550803847989,0.0211381370767679,0.0451847617229091
"CARF",215.518022602791,-0.318884490341899,0.206644459650133,-1.5431552865332,0.122793103193945,0.19778313878998
"BMPR1B",0.699760302344657,-0.318994454353568,1.03240121343551,-0.308983029274108,0.757334436284228,0.823369861763044
"PRIM1",146.793185409122,-0.319010084423655,0.183062252141977,-1.7426317041934,0.081397968332894,0.140961026785767
"SIPA1L3",1314.975466194,-0.319029509574542,0.203137766716404,-1.57050810753439,0.116296949713217,0.189042649504296
"DMKN",6.40561111949384,-0.3190908287069,0.353009418700368,-0.903915906498069,0.366039993990557,0.475225397239122
"CENPS",1.69374885983541,-0.319132461393266,0.557806732184134,-0.572120132261005,0.567240590904998,0.664638570840817
"CCDC130",908.22272672256,-0.319183504783922,0.115697844809616,-2.75876793823729,0.00580197200860097,0.014948400263968
"RACGAP1P",0.331471350387381,-0.31921156583924,1.38409577488564,-0.230628235149128,0.817603630388098,0.868839162389471
"THAP11",990.107346080323,-0.319353006166609,0.118882228016441,-2.68629728341265,0.0072248774486495,0.017993540939985
"SUN2",15001.1954549549,-0.319517204032676,0.0876961100959523,-3.64345925586754,0.000268998250127702,0.00104538678443818
"CCT2",1064.06683931831,-0.31954613630184,0.160891262395272,-1.98610000036416,0.0470222212470037,0.0887900480398236
"ZNF37BP",531.786832596762,-0.319812615944582,0.167004808607647,-1.91499046411253,0.0554937197331993,0.102084703680324
"BIRC6",3248.07362749259,-0.319824682096168,0.144472073428461,-2.21374743579448,0.0268461578151569,0.0553412931140913
"GTF2I",916.359772042174,-0.319838680854969,0.134421325574712,-2.37937454855109,0.0173420448724651,0.0380801495979901
"ALG3",470.809283395087,-0.319948069326126,0.151283507171972,-2.11489061370334,0.0344392713682714,0.0684733330207845
"ZBTB33",725.872248123036,-0.320026657684176,0.131634206374355,-2.43118157885232,0.0150496702213572,0.0337816737928563
"ERCC5",79.2058376638866,-0.320315518227777,0.155094434312628,-2.06529344297493,0.0388952436153252,0.0757228876205785
"BUD13",472.50473579627,-0.320318022997083,0.181339468874928,-1.76639991825503,0.0773287788121324,0.135153474418156
"SUPV3L1",299.51641349862,-0.320408829854776,0.201314451908391,-1.59158384714765,0.11147824187386,0.182596450255763
"USP21",832.241554975287,-0.32050702706133,0.129617164467417,-2.47272055655792,0.0134088945177748,0.0305935067731574
"BRIX1",235.554801953346,-0.320546083798255,0.203620499481227,-1.57423287250019,0.11543362226269,0.187781903332921
"TUNAR",7.40859982039645,-0.320620422783,0.456942238462092,-0.701665102928756,0.482888040834562,0.588309841806034
"LINC02762",21.2209603111369,-0.320732690392966,0.311327932772876,-1.03020852493487,0.302912128744142,0.409437219206227
"FTSJ1",567.146351396196,-0.320802049383316,0.116202290071825,-2.76072054333033,0.00576740031420308,0.0148812214911342
"TM7SF2",121.775826675359,-0.320915545407165,0.236270306836942,-1.35825593026651,0.174382488815079,0.264241663221402
"NFATC3",3582.31020669966,-0.32092058236703,0.111087994724514,-2.88888626680929,0.00386608877635415,0.0105207422217384
"SRRD",339.05152189853,-0.320961245078876,0.211500362232047,-1.51754465898613,0.129129227066774,0.206095438236006
"LINC01771",4.8100051466933,-0.321229646721433,0.497357614016577,-0.645872582762404,0.518361876908759,0.621234490280598
"SLC44A5",8.17219686687323,-0.3214078622974,0.755510210647898,-0.425418290537427,0.670531774851483,0.753674513759164
"COL4A2",4.39438019460571,-0.321586089368187,0.620777651673533,-0.518037478477575,0.604432120518242,0.697650112022973
"LMLN2",0.892817181956736,-0.321619213691055,0.789936534976817,-0.407145636959928,0.683901026427258,0.763793227033144
"INMT",2.14510075334273,-0.321667664812359,0.540712286757465,-0.594896163246688,0.551912882100351,0.651154443947891
"RBBP4",2398.05627355984,-0.321771612902805,0.075509285788937,-4.26135156147839,2.03194296178299e-05,0.000111710471506243
"CEP68",594.991153758186,-0.321965952954032,0.193336048301055,-1.66531775001773,0.0958493791047653,0.161614217862074
"LPIN2",4886.04763245972,-0.322083989116381,0.28355148600038,-1.13589243935737,0.256001582939239,0.358976160557687
"NFATC4",10.5499475739091,-0.322120676333246,0.400325138476723,-0.804647636066393,0.421023044808725,0.529273553588833
"RPS8",19798.9601924949,-0.322268812910941,0.230286227947709,-1.39942720753635,0.161684912778351,0.248420653992834
"CLN6",688.145575975583,-0.322275886914957,0.159904292625811,-2.01542986509504,0.043859627830484,0.0837043660121303
"GEN1",177.946281955455,-0.322313047555321,0.207812263339626,-1.55098184474593,0.12090603485841,0.195282456234796
"SNHG17",260.321674069838,-0.322393913878836,0.23988418754654,-1.34395650324509,0.178962452842047,0.269422686116692
"CMTM8",37.7310544053993,-0.322580535522868,0.265410511187149,-1.21540226150051,0.224212705916831,0.322909208042901
"CHST7",344.402979718842,-0.322766788112482,0.303130421888801,-1.0647786061898,0.286976128642031,0.392440416139709
"IPO9",943.791780017069,-0.322970932288786,0.122896969617012,-2.62798125368976,0.00858932490185505,0.0208999311493414
"RPS3",22270.2610778176,-0.323009913738682,0.209089545714914,-1.54484009534888,0.122384946256898,0.197257664381935
"SNORD121A",0.0889156091471438,-0.323024772725525,3.26139896673152,-0.0990448503910733,0.921102659687165,NA
"LOC100130744",318.432451306749,-0.323077120232048,0.103487909730983,-3.12188275009021,0.00179698490847266,0.00540418383055765
"LOC101927972",0.0940042847347274,-0.323093035284772,3.21751333727354,-0.100416999532488,0.920013274304557,NA
"TARDBP",2140.85079672531,-0.323218830154481,0.0997285429899896,-3.24098618573947,0.00119116956146796,0.00378096728161455
"MIR6509",0.317269854931856,-0.323245380937566,1.65281664666012,-0.195572437868867,0.844944835046408,NA
"PNO1",192.953940133243,-0.323261935257869,0.238351929099381,-1.35623796492574,0.175023466201427,0.265004484233615
"LINC01521",47.3154739378668,-0.323331431505884,0.21516914405757,-1.50268493617921,0.132920309051318,0.211233858568272
"SRSF1",3269.27941972586,-0.323347324126817,0.12793501957505,-2.52743404582147,0.0114899402747516,0.0268326111592696
"ZNF618",82.0542887527598,-0.323396477019027,0.280380996740385,-1.1534179590583,0.248738873630395,0.351375351002122
"PHLPP2",288.319615735855,-0.323463685886939,0.304739837470196,-1.0614420765338,0.288489043486229,0.394061755209439
"GOLGA6L3",2.43357286697019,-0.32367761087271,0.601477403746325,-0.538137607259511,0.590482050832181,0.685863504807425
"DPYSL2",1445.44520777461,-0.323788389059204,0.255964966888556,-1.2649715036987,0.205881543188355,0.301492568959709
"GPR135",13.5718689435721,-0.323872000527254,0.251144484867882,-1.289584362952,0.197195007840964,0.291674188501868
"FZD1",216.690870714449,-0.323959686523884,0.263380925846483,-1.23000435769107,0.218695473027536,0.316715500857198
"B4GALT7",242.577480978553,-0.324144929732703,0.162284007305823,-1.99739293547178,0.0457825146507881,0.0868578257073844
"COX6A2",0.240459563755075,-0.324198859234302,2.10990215760912,-0.153655873598269,0.877881079252312,NA
"ADCY9",275.407023741432,-0.324223440847037,0.211911883151751,-1.5299917872697,0.126018761801551,0.202015929711665
"SH3BP4",62.1815344491286,-0.324351927831701,0.26737241175303,-1.21310918245111,0.225088079746135,0.324000356290035
"PI4KAP2",304.381709369463,-0.32483161908252,0.165923645771899,-1.95771746438766,0.0502631748002354,0.0939247065041939
"FBXO45",231.920633851241,-0.324868554888317,0.130032226785813,-2.49836954206309,0.0124766055906943,0.028822320434001
"SCFD2",261.443160932009,-0.324907422650886,0.222877313739538,-1.45778597740362,0.144899544598482,0.227030892813758
"JUP",1086.40962083955,-0.325195097081023,0.382207722937501,-0.85083340174735,0.394861904195815,0.503616242215848
"NKX6-3",5.18990503748295,-0.325364620594664,0.736907312531526,-0.441527197602269,0.658831376251814,0.743336513536075
"NUP42",319.984101591539,-0.325399534995442,0.15383846301987,-2.11520271723861,0.0344126734636391,0.0684345764017285
"ATAD3A",252.747310773588,-0.325402390703379,0.177489160117305,-1.83336486852671,0.0667483284712903,0.119524056485493
"POLN",17.6283078540581,-0.325406680253459,0.20936142855741,-1.55428190615459,0.120117187552804,0.194203734873454
"PLEKHO1",3922.57046789138,-0.325411750170225,0.232806803136304,-1.39777594892578,0.162180358913139,0.249003142910872
"PBDC1",181.846062878481,-0.325505306498218,0.0960719056093581,-3.38814250049092,0.000703676949606865,0.00239922703667728
"FAM162A",219.158481114823,-0.325583122676821,0.140476836459711,-2.31769970681392,0.0204656469774327,0.0439673876412451
"PIGP",87.9067731481047,-0.325777137157244,0.213518866828079,-1.52575340060957,0.127071289924791,0.203381632528345
"LINC01750",13.6768533991957,-0.32579254511563,0.55999994953583,-0.581772454418381,0.560719960433548,0.659002459751807
"LOC108783654",391.876149880756,-0.325890442751997,0.220271024767325,-1.47949755577811,0.139007384123248,0.219207453155718
"SNORA31",0.412232919659499,-0.326031564860914,1.64795917575454,-0.197839588296619,0.843170571313637,0.888120612706321
"LZTS3",78.8926560591984,-0.326398785428061,0.240435263718697,-1.35753291917253,0.17461194098499,0.264547733475018
"HMCES",992.143313987263,-0.326404370207064,0.140871101645329,-2.31704278872506,0.0205014010189493,0.044019058095078
"PPP1R14B",425.203098612676,-0.326481277854708,0.22305879343349,-1.4636557152904,0.143288041154791,0.225073452772823
"ZNF92",328.922385095295,-0.326519101008447,0.199589809384493,-1.63595076329491,0.101849892510404,0.169667617547597
"PRPS1",694.863415117155,-0.32663348961113,0.140359410007008,-2.32712213306412,0.0199587658274979,0.0430169685501141
"ZNF506",397.415960860089,-0.326661678943298,0.15168374439449,-2.15357077482038,0.0312738482267553,0.0631310292612611
"HERC1",3792.39697548629,-0.326773202375361,0.139796552700697,-2.33749113309667,0.0194136614533966,0.0420018838991725
"AACS",245.43615939221,-0.326997588423496,0.127050194091476,-2.57376693331187,0.0100598013460897,0.0239426752076937
"HIGD2B",0.218490491489683,-0.327030032116917,2.08937620439222,-0.156520415724772,0.875622828142407,NA
"PLEKHA4",26.8350107993792,-0.327033916492778,0.260269210089708,-1.25652172371852,0.208926874779664,0.305184054879849
"TMEM138",303.78095840312,-0.327108728298063,0.130449653026025,-2.50754770679847,0.0121572169303046,0.0281946862288497
"METTL4",330.174987545137,-0.327128496183958,0.120465491586998,-2.71553697141319,0.00661683879626966,0.016668861327493
"NBEA",79.4051936616348,-0.327387472307536,0.236306170150741,-1.38543768069489,0.165918675857398,0.25363096109482
"LOC100505555",4.28850988089021,-0.327468305698885,0.405852582483266,-0.806865152108246,0.419744177767974,0.528113894619701
"PEBP1",1338.28083489807,-0.32768164972042,0.215189349238377,-1.52275961092029,0.127818858105182,0.204493188484198
"NRROS",813.744903246059,-0.327835327500114,0.181865121412456,-1.80262892056476,0.0714465119213533,0.126537244245008
"THAP3",248.942988006896,-0.327997783097613,0.176754582620536,-1.85566777525521,0.0635009267070649,0.114432352861076
"IFT80",0.904386810010145,-0.328221810359022,0.835433952011243,-0.392875833653699,0.694411191320896,0.772427180583854
"PSMB9",7.29343620783826,-0.3286347129727,0.583474210091664,-0.563237770048262,0.573272986794929,0.670117161263199
"RPS3A",21744.034177139,-0.32873998410211,0.226195041393125,-1.45334743890677,0.146127312123051,0.228471434196774
"C11orf49",148.660482108212,-0.328858266296324,0.135720224660466,-2.42306013800842,0.0153903786689657,0.0344146283822751
"MIB1",851.708727551978,-0.328897792811568,0.160627456667373,-2.0475814013083,0.0406010332734893,0.0784276094748177
"LRRC41",903.889424049529,-0.328910515522056,0.0937308705176592,-3.50909485536132,0.000449634514486406,0.00162937533616744
"SEPTIN6",4408.71678449338,-0.328937161007192,0.135972550596947,-2.41914386075051,0.0155570862241879,0.0347334222051293
"MIR4277",0.101314516523426,-0.329030441580774,3.5810198372375,-0.0918817701480809,0.926791975500062,NA
"CHORDC1",478.934222171314,-0.329031919643796,0.171921718954202,-1.91384731170264,0.0556396682522332,0.102314105499334
"PRDM8",358.404041433329,-0.329374862320948,0.196980395848825,-1.67212001428676,0.0945006587309657,0.1597003107238
"SLC25A32",381.394917261764,-0.32938537448983,0.167796261533495,-1.96300782555921,0.0496452647421497,0.0929507852072013
"THY1",0.0971178730026448,-0.329433394554289,3.1921326881022,-0.103201660689783,0.917802921911488,NA
"MFSD6",573.194872485773,-0.329597056486176,0.189022006029221,-1.7436967441517,0.0812119834148831,0.140714845161388
"CEP44",255.52839621579,-0.329874638705426,0.131107029966778,-2.5160713257635,0.0118671164093784,0.0276030102040891
"BAALC",13.9667856088997,-0.329913244136764,0.344774924357775,-0.95689454432136,0.338620485177621,0.446977184216918
"C22orf46",201.934956362216,-0.330000314118614,0.138626239858532,-2.38050396847941,0.0172889748139059,0.0379982670639
"SNORA66",4.38829865941443,-0.330393637570261,0.321358659300341,-1.02811493640654,0.303895765419022,0.4103674931464
"RAD51C",109.237907330085,-0.330500630981277,0.175683449732861,-1.88122803533187,0.0599409056009781,0.108984289411601
"RAB39B",197.404353373664,-0.330758160416183,0.166543200764152,-1.98602019715342,0.0470310813202236,0.0887980741500332
"SGCB",45.6091793129219,-0.33075979853657,0.210072057536973,-1.57450639754102,0.115370423675092,0.18769494482535
"COX19",516.745093573319,-0.330807137685381,0.117400189903106,-2.81777344617933,0.00483579178939868,0.0127786958890228
"NBPF1",217.371656570747,-0.33085753487349,0.25955607655222,-1.27470540959162,0.202413531407715,0.297474387323636
"SNORA51",2.41480943086649,-0.330938229760537,0.583971375595795,-0.566702827553659,0.5709160994754,0.668051250701216
"AFG1L",38.5065088072328,-0.331033117003103,0.188195390940847,-1.75898631389518,0.0785798331941128,0.136930068444268
"RAD54L2",732.429091070354,-0.33110836438061,0.123946631619534,-2.67137848002984,0.00755404187185713,0.0187021028941596
"FAM3C",375.537952150989,-0.33120110995353,0.220692429029208,-1.50073616666613,0.133423814729383,0.211907864810661
"ANKRD40",645.132555673356,-0.331328296886836,0.151706751597282,-2.18400495296593,0.02896188411018,0.0590705913709378
"FAM86DP",51.2176021209631,-0.331331781757822,0.246510150218785,-1.34408981319332,0.178919345799764,0.269413325984041
"ZSCAN31",8.41344919833434,-0.331334643987157,0.325902439633515,-1.01666819174398,0.309311302286556,0.415956225287833
"STK31",3.97258783193956,-0.331500658130077,0.399939017444413,-0.828878013073959,0.407173438013669,0.515970866326491
"PPP1R14B-AS1",2.01349808979661,-0.331915838611921,0.573899158939132,-0.578352195576442,0.563026361677024,0.661309665956112
"TRAF3IP2-AS1",141.909888917793,-0.332040406820551,0.147124040161193,-2.25687390352221,0.0240159551294275,0.0503804159439499
"LINC01366",11.4863990562321,-0.332053470126216,0.280127565148431,-1.185365210133,0.235873080777737,0.336881600541394
"PACS2",988.213965656666,-0.332073972669807,0.172395818143639,-1.92622986012993,0.0540756789200255,0.0997905813502607
"CTSW",1806.43944190439,-0.332087738543179,0.285566668618466,-1.16290791271186,0.244866866681443,0.346999802835907
"ANKRD31",7.6800604672102,-0.332337045141342,0.370309448911681,-0.897457642839149,0.369474765772675,0.47865244706421
"ZGRF1",98.750020058523,-0.332485387090027,0.186585170540162,-1.78194969154026,0.074757436085502,0.13147044447244
"LSM5",241.315194294606,-0.332590678800128,0.140774117605344,-2.36258400661787,0.0181480278264719,0.0396331037353083
"SMG1P1",176.803793736954,-0.332918811437957,0.190276616189753,-1.74965698941142,0.080177519562218,0.139248083018984
"MRE11",576.649023935211,-0.332994823400184,0.150110456229922,-2.21833196543045,0.0265322061985633,0.0547992591654926
"LOC389705",1.12470329505977,-0.333132502250686,0.652516871058591,-0.510534695769994,0.609676913712383,0.701857555155962
"PEX26",1062.55065903149,-0.333252953909445,0.121051844721039,-2.75297707917975,0.00590560307448045,0.0151791002402562
"RRAS2",231.964965989892,-0.333393164796868,0.245571359741704,-1.35762234304333,0.174583549542101,0.264525522917966
"CCNQ",375.012314889934,-0.333797349548481,0.126966790085694,-2.62901306178717,0.00856330717176928,0.020858868188388
"TBX1",0.822219387276287,-0.333847262740099,0.949626471882483,-0.351556398884184,0.725170968888718,0.79685662795461
"CALCB",0.651318754618282,-0.333919804997707,1.06265713854367,-0.314230990303543,0.753345607010341,0.819866096460494
"AAR2",561.623856388384,-0.333947166960915,0.12901398869834,-2.58845703733531,0.00964069723337003,0.0230906864980281
"LINC01976",0.399962189832673,-0.334010746227145,1.22775672184301,-0.272049617228529,0.785583868495599,0.845021365944454
"ECI1",276.800934168545,-0.334020014682824,0.1530118754072,-2.18296791535899,0.029038172883195,0.0592073838295797
"TKTL1",98.029526268845,-0.334070660245625,0.269334095046904,-1.24035785438694,0.214843062280003,0.312121926980541
"HCAR2",1526.1267753177,-0.334311377593026,0.309764575164217,-1.07924341385969,0.280479230933413,0.385443851098678
"SC5D",226.024962353439,-0.334394998509324,0.137162456800713,-2.43794844674717,0.0147708803744159,0.0332491516163528
"LINC01678",13.4391732729136,-0.334427385479126,0.285008952011619,-1.17339256580787,0.240638417066714,0.342172437031763
"NDUFV3",512.714724346024,-0.334452181217823,0.102215173541438,-3.27204043812768,0.00106774302950256,0.00343414063146652
"SUGT1",591.048291528777,-0.334535052133327,0.121855414999635,-2.74534416163885,0.0060447468753884,0.0154642767340614
"EIF3B",2155.62250906251,-0.334609035575029,0.148265821534892,-2.25681840973905,0.0240194239073908,0.0503822062447709
"LDB3",1.24823270657198,-0.334642826874564,0.724977874059413,-0.461590399994938,0.64437508021864,0.732042315582466
"SNORA6",9.93900542230747,-0.33464950736051,0.336940913409738,-0.993199383161756,0.320612798899879,0.428076307042366
"CCT3",2060.12843157805,-0.334700944533683,0.133571047260495,-2.50578962580819,0.0122178289715164,0.0283166822861602
"SIN3B",1868.00582614557,-0.334867604847067,0.124990101767812,-2.67915298980341,0.00738086621087577,0.0183322597584207
"MST1R",9.94260565681987,-0.334875799192995,0.304351569406145,-1.10029266432373,0.271204627297774,0.375801052503642
"TPH1",11.333146633016,-0.334898263433109,0.33263538502157,-1.00680287940921,0.314029510661604,0.420744505034438
"QDPR",190.271894962874,-0.335287080739896,0.169735977338377,-1.97534480313202,0.0482290320999778,0.0907751904615507
"AOPEP",75.0644873782093,-0.335329060065756,0.142256975386433,-2.35720645089532,0.0184130068405394,0.0401162818113719
"WASH5P",10.9660397645908,-0.33539192727008,0.430001079762772,-0.779979267622103,0.435403078556326,0.543273845800186
"ZNF721",493.161767232613,-0.33546568894256,0.176332140330951,-1.9024647935024,0.0571104173059552,0.104629108795237
"FAM86B2",0.93068686174775,-0.335501616634671,0.767019704623689,-0.437409384155617,0.661814479728101,0.745872236440773
"PDE7A",2874.67079147013,-0.335595867803507,0.113707909212637,-2.95138544123552,0.00316351872559034,0.00883089765682834
"FLYWCH2",168.982670088164,-0.335700740696927,0.156173929597137,-2.14953124098813,0.0315923123485674,0.0637071396506649
"SNORD69",0.908042105104245,-0.335734703984071,0.994636892420719,-0.337544994100278,0.735706099791235,0.805767372015371
"MIR4736",0.239381631206554,-0.335940529314846,1.50089215062961,-0.223827227808421,0.822891742683414,NA
"LOC100128386",0.139666191969482,-0.33608368547662,1.982378402326,-0.169535586688334,0.865375383344355,NA
"CCAR2",2478.08112999394,-0.336102081676385,0.105957610868517,-3.17204284733688,0.00151370671839788,0.00465220903369763
"ZNF442",17.1189392149547,-0.336190602430368,0.382885605551145,-0.87804450612981,0.379919566552825,0.48910697528285
"NAA80",174.776066228167,-0.336242011455858,0.205637681536074,-1.63511866572408,0.102024173956902,0.169895718494964
"FAM185A",59.7957333991433,-0.336242020064957,0.158116136776015,-2.1265509448999,0.0334574120743979,0.0668523582824604
"SYPL2",1.40535183777001,-0.336264407678822,0.946009550572408,-0.355455616146112,0.722248289848227,0.794838724315573
"C4orf45",0.338798282154824,-0.336363150556067,1.47082414081947,-0.228690256857399,0.819109668034249,0.869987909393454
"LINC01530",8.97597621316725,-0.336514877087168,0.335848318089175,-1.00198470250435,0.316350981189761,0.42344255847968
"OTUD4",1218.8175693202,-0.336610319382121,0.1878624071659,-1.7917917930481,0.0731663239477532,0.129143857845842
"CEPT1",573.395781958258,-0.336765434805546,0.184667781598801,-1.82362852843049,0.0682082506062514,0.121697113983405
"LRR1",132.145481935036,-0.336794285676919,0.105801876236424,-3.18325437749631,0.00145629611880714,0.00450089658795136
"GRSF1",1236.40753704388,-0.336826577398157,0.0849443312138501,-3.96526257355756,7.33151967520232e-05,0.000338597598887662
"DARS2",218.012733863797,-0.336971777352022,0.179783812252895,-1.87431656459714,0.0608868057430091,0.110486381483923
"NHS",137.870262045854,-0.3370426713007,0.281855795362617,-1.19579826580143,0.231775292848488,0.33198893906114
"KANSL1",355.592707729606,-0.337086262890264,0.239201887574789,-1.40921238669102,0.158772376167232,0.244687284358845
"PMFBP1",9.53596446915515,-0.337162395542574,0.385231832601118,-0.875219457504392,0.38145450814802,0.490543367487548
"PSKH1",692.275137766405,-0.337236576104286,0.110374187003024,-3.05539352326143,0.00224765395226775,0.0065753691323441
"NUFIP1",72.7851729368169,-0.33728864045957,0.236465829433851,-1.4263737017188,0.153760500603421,0.238278681009114
"ZNF613",97.2869057841809,-0.337423845548628,0.264063794040003,-1.27781185139494,0.20131577462328,0.296267920729019
"EPHB1",303.815302513092,-0.337626148218896,0.253847936434493,-1.33003306215973,0.183507378238498,0.275103979329683
"CD52",4898.83375682973,-0.337636901212921,0.22926638109526,-1.47268386930499,0.140836298104694,0.221837321887884
"CUL7",464.147860313556,-0.337798707170382,0.143789242669409,-2.34926271881845,0.01881062913716,0.0408624221581248
"ANKRD36BP2",61.0487377757743,-0.337958557469272,0.297324417495187,-1.13666600380961,0.255677936264109,0.358600638091867
"CDHR1",76.6332451560672,-0.338021500089341,0.260809749257911,-1.29604625996966,0.194959547823343,0.288877834725704
"ZNF665",31.7768393635909,-0.338300822909793,0.235705209111752,-1.43527088003133,0.151209922424219,0.235025653185425
"TUT4",1173.96076358951,-0.33831678850439,0.162049341086953,-2.08773936527674,0.0368213518033342,0.0723876437533861
"LETMD1",734.186987399666,-0.338389156774022,0.130456314244892,-2.59388868015081,0.00948972073403184,0.022780059840547
"MBTPS2",127.510775514077,-0.338429222979969,0.170254313016357,-1.98778648824864,0.0468353087196376,0.0884978310127611
"ILDR1",12.98882042289,-0.338439386406719,0.423755554917274,-0.798666548389647,0.424483788498161,0.532581457706693
"SPRED3",8.13774972984131,-0.338594588894766,0.312839330427326,-1.08232743124804,0.279107061187581,0.383941618588801
"HMGXB3",748.925944546983,-0.338661903093852,0.149537758687048,-2.26472501706143,0.023529559298525,0.0495164332889213
"EDC4",2219.23025978794,-0.33867025476965,0.0867197200156754,-3.90534303741332,9.40918156968975e-05,0.00041909473701388
"MRPL24",278.304213841672,-0.338727027727002,0.169699571852774,-1.99603937728771,0.0459296368114805,0.0870597779726814
"ZNF219",146.175962064843,-0.338836456713155,0.247625180661162,-1.36834410704298,0.171204390703811,0.26016260807117
"PIGO",432.800521969837,-0.338875406005334,0.0978457089851305,-3.46336502152417,0.000533464169184858,0.00188527861955184
"BNIP3",192.172389421258,-0.339150418032816,0.138118662899665,-2.45550029889291,0.0140688635762132,0.0318962678512618
